DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020069,o-Aminoazotoluene,97-56-3,C14H15N3,225.126597,308,646,48.0,Active,39.36766325608917,1.7449730939771313,61.29317886576575,1.7874121458758476
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020194,Boric acid (H3BO3),10043-35-3,BH3O3,62.017524,3,677,0.0,Inactive,1.2800313621065804,0.05673743630128713,0.03466081669543103,-1.460161208438593
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020015,1-Acetyl-2-phenylhydrazine,114-83-0,C8H10N2O,150.079313,15,234,6.0,Inactive,2.4069496187454718,0.10668812867930941,0.48167840780147897,-0.3172428213684525
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020148,Benzotrichloride,98-07-7,C7H5Cl3,193.945683,5,598,1.0,Inactive,1.2455115513668944,0.05520734444498123,0.00010000002573979218,-3.9999998882135173
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020198,Bromodichloromethane,75-27-4,CHBrCl2,161.863868,0,234,0.0,Inactive,0.2605005489505811,0.011546696229543846,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020142,"6-Phenyl-1,3,5-triazine-2,4-diamine",91-76-9,C9H9N5,187.085795,7,444,2.0,Inactive,1.4498679673839385,0.0642654499568999,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020144,Benzoin,119-53-9,C14H12O2,212.083730,3,349,1.0,Inactive,7.229843867176005e-10,3.20463090222312E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020146,"2,2'-Dithiobisbenzothiazole",120-78-5,C14H8N2S4,331.957033,4,234,2.0,Inactive,0.7871543480673028,0.034890644873927026,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020350,2-Methoxy-5-methylaniline,120-71-8,C8H11NO,137.084064,15,596,3.0,Inactive,9.189792748531718e-11,4.073378950916942E-12,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",98-54-4,C10H14O,150.104465,60,635,9.0,Inactive,3.0147085028240967,0.1336270631404177,0.004242742267061343,-2.3723533494242277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020223,beta-Butyrolactone,3068-88-0,C4H6O2,86.036779,1,326,0.0,Inactive,3.4138962123099494,0.15132107276369475,0.00036084199756137247,-3.4426829216630757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020275,[4-(4-Chlorophenoxy)phenyl]amine,101-79-1,C12H10ClNO,219.045092,25,234,11.0,Inactive,12.955634587763818,0.5742589704648168,28.994085624078917,1.4623094171132538
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020279,3-Chloro-2-methylpropene,563-47-3,C4H7Cl,90.023628,0,234,0.0,Inactive,1.8350930674030466,0.08134056641187566,3.9999999999999996,0.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020300,Chlorodibromomethane,124-48-1,CHBr2Cl,205.813354,0,234,0.0,Inactive,2.388979350348591,0.10589159588435734,0.0009473504922404667,-3.023489314888385
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020306,Chloroform,67-66-3,CHCl3,117.914383,10,234,4.0,Active,70.20365483573693,3.111779533124062,74.83471330540056,1.8741030991995662
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020354,Cyanoguanidine,461-58-5,C2H4N4,84.043596,0,347,0.0,Inactive,1.1455859682073206,0.05077813936671283,0.012715933945146555,-1.8956517367601637
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020358,beta-Cyclodextrin,7585-39-9,C42H70O35,1134.369764,7,234,3.0,Inactive,1.8081880956164604e-8,8.014800256686398E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020510,"7,12-Dimethylbenz(a)anthracene",57-97-6,C20H16,256.125201,349,702,50.0,Inactive,9.148548877717769,0.40550975903003256,27.130594121016166,1.4334593042906678
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020512,Dimethylcarbamoyl chloride,79-44-7,C3H6ClNO,107.013791,3,571,1.0,Inactive,1.507094940816285,0.06680203761869725,0.21076783633312005,-0.6761956627612117
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020431,"1,4-Dichlorobenzene",106-46-7,C6H4Cl2,145.969006,3,582,1.0,Inactive,3.3404876115787365,0.14806723388813833,0.00010000005555885964,-3.9999997587110054
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020516,"1,1-Dimethylhydrazine",57-14-7,C2H8N2,60.068748,4,352,1.0,Inactive,3.5939209646814355e-8,1.5930067640678246E-9,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020437,"1,1-Dichloroethane",75-34-3,C2H4Cl2,97.969005,1,234,0.0,Inactive,4.551753558016077,0.20175664065923948,0.22589836483482817,-0.6460869127085936
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020566,Epichlorohydrin,106-89-8,C3H5ClO,92.002893,0,234,0.0,Inactive,1.2285567357952039e-9,5.4455821633137214E-11,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020647,Furfural,98-01-1,C5H4O2,96.021129,10,586,2.0,Inactive,1.3186325851445626,0.05844843690494807,0.00010000002243431872,-3.9999999025690025
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020439,"2,4-Dichlorophenol",120-83-2,C6H4Cl2O,161.963920,19,595,3.0,Inactive,2.6172778883977417,0.11601093681903839,0.0008601989432267356,-3.0654010953218935
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020770,Kepone,143-50-0,C10Cl10O,485.683442,441,758,58.0,Active,89.5836605783627,3.970798986781209,30.28912441906059,1.481286719174171
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020697,"1-O-Hexyl-2,3,5-trimethylhydroquinone",148081-72-5,C15H24O2,236.177630,95,316,30.0,Active,86.63841919010792,3.8402510560000365,29.23089745456464,1.4658421493835012
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020728,2-Hydroxyethylhydrazine,109-84-2,C2H8N2O,76.063663,0,316,0.0,Inactive,3.0698787468746427,0.13607248619817217,0.0009891849137846872,-3.0047225157539517
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020699,4-Hexylresorcinol,136-77-6,C12H18O2,194.130680,241,645,37.0,Active,70.28755610993389,3.115498460129501,35.102194448974714,1.545334267670664
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020562,Enflurane,13838-16-9,C3H2ClF5O,183.971433,0,234,0.0,Inactive,1.8215109204793696e-9,8.073853725952065E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020778,D-Limonene,5989-27-5,C10H16,136.125201,1,322,0.0,Inactive,1.5809801134564099e-9,7.007700056130806E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020560,Endosulfan,115-29-7,C9H6Cl6O3S,403.816881,339,800,42.0,Active,93.72209240911472,4.154235126969281,32.335856170595,1.5096843644401599
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020803,Meloxicam,71125-38-7,C14H13N3O4S2,351.034748,20,319,6.0,Inactive,5.311375146054021,0.2354268949516471,0.000050000023866985146,-4.301029788358032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020805,dl-Menthol,89-78-1,C10H20O,156.151415,2,350,1.0,Inactive,8.104006709661146,0.3592103897500583,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020855,Methyl parathion,298-00-0,C8H10NO5PS,263.001731,129,807,16.0,Inactive,3.360219886526942e-9,1.4894186768704058E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020807,2-Mercaptobenzothiazole,149-30-4,C7H5NS2,166.986342,82,620,13.0,Inactive,1.1760892794227373,0.05213019973671409,0.08924051209508628,-1.04943794623858
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020857,N-Methyl-9H-purin-6-amine,443-72-1,C6H7N5,149.070145,5,234,2.0,Inactive,1.1069844332209382,0.0490671249359278,0.001093116962922731,-2.9613333662897836
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020859,alpha-Methylbenzyl alcohol,98-85-1,C8H10O,122.073165,0,234,0.0,Inactive,7.346050779633707,0.3256139658090534,0.7607602556883789,-0.11875218427528438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021039,Nitrosoheptamethyleneimine,20917-49-1,C7H14N2O,142.110613,2,318,1.0,Inactive,2.1937083880253634e-10,9.723620343516619E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020932,Nicotinic acid,59-67-6,C6H5NO2,123.032028,1,594,0.0,Inactive,1.2466938296386547,0.05525974897202657,0.0011214611086402424,-2.950215782799519
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020980,1-Nitropropane,108-03-2,C3H7NO2,89.047678,12,325,4.0,Inactive,2.733484141301336,0.12116178317102018,0.004225377873255473,-2.3741344462571443
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021031,4-Nitrosodiphenylamine,156-10-5,C12H10N2O,198.079313,176,362,49.0,Inactive,2.0393419213388565e-10,9.039390423066342E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020982,3-Nitropropionic acid,504-88-1,C3H5NO4,119.021858,17,234,7.0,Inactive,2.1515613625661154,0.0953680350112712,0.00010000002316303818,-3.999999899404215
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020984,6-Nitroquinoline,613-50-3,C9H6N2O2,174.042927,4,234,2.0,Inactive,0.8938242486876724,0.03961879206694004,0.00010000012502029223,-3.999999457044109
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021087,Oxazepam,604-75-1,C15H11ClN2O2,286.050905,25,358,7.0,Inactive,4.5500848985919955,0.20168267727007178,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020930,(-)-Nicotine,54-11-5,C10H14N2,162.115698,13,678,2.0,Inactive,6.491826459878477,0.2877504420205736,0.001005147753006932,-2.9977700938662672
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021089,Oxolinic acid,14698-29-4,C13H11NO5,261.063722,2,237,1.0,Inactive,1.3532135874123106e-9,5.998124107794273E-11,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021116,Phenacetin,62-44-2,C10H13NO2,179.094629,1,327,0.0,Inactive,1.5453445030626258,0.06849745084508285,0.00022564677873120867,-3.64657086196323
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021160,Picloram,1918-02-1,C6H3Cl3N2O2,239.926010,14,659,2.0,Inactive,1.6430413225488265,0.07282786589312847,0.00010000005793878505,-3.9999997483751266
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021241,Retinol palmitate,79-81-2,C36H60O2,524.459331,41,436,9.0,Inactive,2.125511134556647,0.09421335771501432,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021162,Pilocarpine,92-13-7,C11H16N2O2,208.121178,0,234,0.0,Inactive,1.869153832729024e-9,8.28503110636593E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021164,Piperazine,110-85-0,C4H10N2,86.084398,9,569,2.0,Inactive,2.949415396632374e-10,1.3073294385308292E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021166,Piperonyl butoxide,51-03-6,C19H30O5,338.209324,117,705,17.0,Inactive,4.3818991352861945,0.19422783724440082,20.00000000000001,1.3010299956639815
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021168,Piperonyl sulfoxide,120-62-7,C18H28O3S,324.175916,74,234,32.0,Inactive,13.8596505722368,0.6143295115880978,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021322,Tetraethylthiuram disulfide,97-77-8,C10H20N2S4,296.050933,313,757,41.0,Inactive,2.6914946110618305e-9,1.1930059572842174E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021372,"3,4,4'-Triaminodiphenyl ether",6264-66-0,C12H13N3O,215.105862,55,319,17.0,Inactive,0.012678266200598256,5.619646066979027E-4,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021328,Tetrahydrofuran,109-99-9,C4H8O,72.057515,1,320,0.0,Inactive,1.0673295799437532e-9,4.730942213390549E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021374,Bromoform,75-25-2,CHBr3,249.762839,3,241,1.0,Inactive,2.5469055771163983e-9,1.128916815828787E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021378,Trichloroacetic acid,76-03-9,C2HCl3O2,161.904212,4,591,1.0,Inactive,8.171019706912514e-11,3.621807432706553E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021403,Trimethyl orthophosphate,512-56-1,C3H9O4P,140.023846,16,352,5.0,Inactive,2.1294394437730046e-11,9.438748016273939E-13,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021405,Musk Xylene,81-15-2,C12H15N3O6,297.096085,67,425,16.0,Inactive,2.009251058839182e-9,8.906012566486612E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021409,Triphenyltin hydroxide,76-87-9,C18H16OSn,368.022317,398,695,57.0,Active,89.22208887678431,3.954772308065392,5.517814721487734,0.7417671135432353
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021530,2-Chlorocyclohexanone,822-87-7,C6H9ClO,132.034193,0,234,0.0,Inactive,1.4073385228135071,0.062380330792106295,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021586,"6,10-Dimethyl-5,9-undecadiene-2-one",689-67-8,C13H22O,194.167065,24,427,6.0,Inactive,1.1649396510073202,0.0516359920549885,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021584,Phorone,504-20-1,C9H14O,138.104465,0,234,0.0,Inactive,0.07788844133954256,0.003452407972126605,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021615,Methanesulfonyl chloride,124-63-0,CH3ClO2S,113.954228,0,234,0.0,Inactive,2.0172841979950657e-10,8.941619484773852E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021617,3-Methylbenzoic acid,99-04-7,C8H8O2,136.052429,6,318,2.0,Inactive,5.77441309271903e-10,2.5595106864122676E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021619,3-Methylbutanal,590-86-3,C5H10O,86.073165,0,234,0.0,Inactive,1.701822007330453,0.07543332186653132,3.6453542475251797,0.561739738489351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021299,Chlorotrianisene,569-57-3,C23H21ClO3,380.117922,31,349,9.0,Inactive,4.582431765255098,0.20311645330179623,0.3182537002276963,-0.4972265382504946
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021320,Tetrachlorovinphos,961-11-5,C10H9Cl4O4P,363.899257,46,234,20.0,Inactive,1.1069071678976243,0.04906370014768464,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021827,Cumene,98-82-8,C9H12,120.093900,7,234,3.0,Inactive,1.0211872172927703e-8,4.526416024485886E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021665,Myristyl aldehyde,124-25-4,C14H28O,212.214016,2,234,1.0,Inactive,7.191106441968569e-7,3.1874605245257664E-8,2,0.3010299956639812
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021871,4-Chlorophenol,106-48-9,C6H5ClO,128.002893,12,352,3.0,Inactive,2.817859237386731,0.12490171234875658,0.03277306528121075,-1.4844829369374946
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021667,Tribromoacetaldehyde,115-17-3,C2HBr3O,277.757754,110,234,47.0,Active,36.2445490456522,1.60654094393614,75.6837198841609,1.8790024696604104
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021740,1-Butanol,71-36-3,C4H10O,74.073165,1,327,0.0,Inactive,5.275778437793255e-10,2.3384906957387125E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021790,2-Nitrophenol,88-75-5,C6H5NO3,139.026943,2,351,1.0,Inactive,2.474651358427207,0.10968901073297814,5.37747525128974,0.7305784203141662
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021873,Isobutyl acrylate,106-63-8,C7H12O2,128.083730,0,234,0.0,Inactive,3.032519984571493,0.13441655771140326,0.00010000007746385024,-3.9999996635789032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021792,Salicylaldehyde,90-02-8,C7H6O2,122.036779,5,347,1.0,Inactive,4.050724190750609,0.1795484958810401,0.0005309505326659891,-3.2749459391651246
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021821,2-Butanone oxime,96-29-7,C4H9NO,87.068414,4,558,1.0,Inactive,0.9404852723150656,0.04168704362247625,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021798,Quinoline,91-22-5,C9H7N,129.057849,15,581,3.0,Inactive,1.8296574594116413,0.08109963289157224,0.00010000000516498986,-3.9999999775687347
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021823,"2,4-Dinitroaniline",97-02-9,C6H5N3O4,183.028006,20,234,9.0,Inactive,0.6952865898672601,0.030818603177668203,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021956,Di-n-octyl phthalate,117-84-0,C24H38O4,390.277010,15,599,3.0,Inactive,5.851583397842415e-11,2.5937164519966613E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022003,"1,3-Diethylbenzene",141-93-5,C10H14,134.109550,1,197,1.0,Inactive,4.2201056491767295,0.1870563351360528,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021877,2-Chloroethanol,107-07-3,C2H5ClO,80.002893,3,564,1.0,Inactive,1.708981778067112e-10,7.575067896271563E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021958,Ethyl salicylate,118-61-6,C9H10O3,166.062994,0,234,0.0,Inactive,3.3709459023014253e-10,1.4941729872317537E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021904,Butylamine,109-73-9,C4H11N,73.089149,1,321,0.0,Inactive,1.193777407888821e-9,5.291422666905565E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022001,Ethyl acetate,141-78-6,C4H8O2,88.052429,4,320,1.0,Inactive,0.08942793626050571,0.003963896500774592,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022007,Butyl ether,142-96-1,C8H18O,130.135765,1,234,0.0,Inactive,1.0367115491555317,0.04595227681470125,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022051,2-Tolualdehyde,529-20-4,C8H8O,120.057515,4,316,1.0,Inactive,2.04029693909892,0.09043623542732959,0.00010000006381416709,-3.999999722858682
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021879,Propionitrile,107-12-0,C3H5N,55.042199,0,234,0.0,Inactive,1.270177546409037,0.0563006655650265,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021902,"1,3-Dibromopropane",109-64-8,C3H6Br2,199.883626,1,234,0.0,Inactive,7.789183633488383e-10,3.452558455417578E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021952,Triphenyl phosphate,115-86-6,C18H15O4P,326.070796,176,737,24.0,Inactive,4.767919805455154,0.2113382173749682,11.95178593697031,1.0774328060890355
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022009,Dihexylamine,143-16-8,C12H27N,185.214350,6,318,2.0,Inactive,2.2965307692237165,0.10179380919100271,0.0003720331607815411,-3.429418348014375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022057,"1,3-Dichloropropene",542-75-6,C3H4Cl2,109.969005,0,234,0.0,Inactive,2.1980686687922875,0.09742947303745307,0.00010000017546598184,-3.9999992379615916
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022130,"2,4-Dichlorobenzaldehyde",874-42-0,C7H4Cl2O,173.963920,0,234,0.0,Inactive,2.6306147282285326,0.116602092725652,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022138,trans-Hex-3-en-1-ol,928-97-2,C6H12O,100.088815,4,316,1.0,Inactive,1.0458941666103276e-10,4.6359296664639265E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022053,"4,6-Dinitro-o-cresol",534-52-1,C7H6N2O5,198.027671,222,629,35.0,Inactive,8.622452136214975e-10,3.82190501984482E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022055,tert-Butyl acetate,540-88-5,C6H12O2,116.083730,1,347,0.0,Inactive,1.2009544890856043,0.05323235105200944,0.03346606321280053,-1.4753953729578828
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022396,Chrysin,480-40-0,C15H10O4,254.057909,119,411,29.0,Inactive,5.017660852335141e-11,2.2240799828709417E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022421,Melatonin,73-31-4,C13H16N2O2,232.121178,7,364,2.0,Inactive,3.08655898757947,0.13681183846913744,0.00027455123076717376,-3.5613766050808326
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022425,"4,4'-Dihydoxybenzophenone",611-99-4,C13H10O3,214.062994,16,234,7.0,Inactive,6.1180528495602235,0.2711829132596898,0.00018946231670142745,-3.7224771565457937
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022217,"2,4,5-Trimethoxybenzaldehyde",4460-86-0,C10H12O4,196.073559,6,319,2.0,Inactive,1.2091902700639704e-9,5.359740234097348E-11,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022180,"(1R,2S,5R)-(-)-Menthol",2216-51-5,C10H20O,156.151415,2,328,1.0,Inactive,3.746403624728506,0.16605947581403566,0.00010000047212382839,-3.999997949597106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022186,2-Ethoxyethyl methacrylate,2370-63-0,C8H14O3,158.094294,1,234,0.0,Inactive,1.8111512455193193,0.08027934429320101,0.00010000095855658558,-3.999995837061595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022265,Alachlor,15972-60-8,C14H20ClNO2,269.118257,120,654,18.0,Inactive,6.785952378081345e-10,3.007875839552283E-11,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022188,n-Undecyl cyanide,2437-25-4,C12H23N,181.183050,85,431,20.0,Inactive,0.8367273382029485,0.037087969449987955,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022479,2-Ethylphenol,90-00-6,C8H10O,122.073165,13,350,4.0,Inactive,3.27898278832598e-13,1.4534103037873195E-14,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022508,4-Dodecylphenol,104-43-8,C18H30O,262.229666,189,395,48.0,Active,97.00974793577097,4.299960576787363,20.940624636164333,1.3209896320703016
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022267,Methomyl,16752-77-5,C5H10N2O2S,162.046299,9,659,1.0,Inactive,2.713640714330862,0.12028222255472115,0.0010125239326504896,-2.994594702735312
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022394,Biochanin A,491-80-5,C16H12O5,284.068473,141,419,34.0,Inactive,19.63650280362045,0.8703886951386234,75.01162124116847,1.8751285520574803
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022843,Clomiphene,911-45-5,C26H28ClNO,405.185942,99,234,42.0,Active,100.67006977554347,4.462204474377906,35.51273980124542,1.5503841793323585
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022897,Deslanoside,17598-65-1,C47H74O19,942.482430,70,234,30.0,Active,29.196048140830577,1.294115887061961,0.30956675864897293,-0.5092456801286592
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022764,Cefoxitin,35607-66-0,C16H17N3O7S2,427.050792,0,234,0.0,Inactive,8.429089243816737e-10,3.7361968480354787E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1023102,Glutethimide,77-21-4,C13H15NO2,217.110279,0,234,0.0,Inactive,3.052713547592864e-8,1.353116381207891E-9,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022926,Dicyclomine,77-19-0,C19H35NO2,309.266779,39,234,17.0,Active,31.367080607897112,1.3903469794826147,37.51813808031114,1.5742412774279466
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022974,Dydrogesterone,152-62-5,C21H28O2,312.208930,26,249,10.0,Inactive,0.5607102578426665,0.024853502405965015,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022556,Acyclovir,59277-89-3,C8H11N5O3,225.086189,4,238,2.0,Inactive,6.074608390216886e-10,2.6925723603207885E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1023021,Ethoxzolamide,452-35-7,C9H10N2O3S2,258.013285,8,234,3.0,Inactive,0.15077696320687115,0.0066831943332799895,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022558,Adenosine,58-61-7,C10H13N5O4,267.096754,3,234,1.0,Inactive,4.902555397376135,0.21730594484371651,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1023071,Flurazepam,17617-23-1,C21H23ClFN3O,387.151368,9,234,4.0,Inactive,7.073072300188037e-10,3.135141848601852E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022635,6-Azaribine,2169-64-4,C14H17N3O9,371.096479,36,234,15.0,Inactive,3.6440637546434598,0.16152325738070258,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022681,Bisacodyl,603-50-9,C22H19NO4,361.131408,49,234,21.0,Active,54.48077963447727,2.414862522640471,0.5141374033542834,-0.2889208001798834
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022683,Bitolterol,30392-40-6,C28H31NO5,461.220223,36,156,23.0,Inactive,12.630318859644804,0.5598393390804862,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1023441,Perphenazine,58-39-9,C21H26ClN3OS,403.148511,76,234,32.0,Inactive,12.546074768034758,0.5561052166808456,7.422579844618096,0.8705548779946627
